Dept,ClassNum,SectionNum,Units,StartTime,EndTime,Days,SeatsTaken,SeatsTotal,Professor,ClassCode,ClassMode,Desc,Rating
KIN,169,7,3.0,1330,1445.0,TR,25,30,D Murphy,28617,In Person,Divrsty/Stress/Hlth,4.7
PSYC,184,1,1.0,TBA,,TBA,0,3,,27451,In Person,Directed Reading,2.49
ASIA,115,80,3.0,TBA,,TBA,0,40,J Anderson,29240,Online Only - TBA Mtg Pat,Global Culture,4.5
PHIL,186,4,3.0,1200,1315.0,MW,15,60,J Lindahl,28096,In Person,Prof & Bus Ethics,4.8
MUSC,147C,2,0.0,1230,1320.0,MW,16,18,J Benson,26678,In Person,Adv Cond Choral,2.49
MICR,122,1,2.0,1430,1520.0,TR,15,20,S Brantley,27278,In Person,Bact Diversity,2.49
MATH,030W,6,1.0,1200,1315.0,TR,20,28,M Blockus,21642,In Person,Calculus I Workshop,3.5
EDSE,102,1,3.0,1600,1845.0,R,32,40,S Kulkarni,27658,2 Pat - Mtg Pat & TBA (See Class Note),Sp Lng Typ/At Dev,
RELS,070,1,3.0,0900,1015.0,TR,15,30,A Zarate,25071,In Person,World Religions,2.49
HS,001,6,3.0,1330,1445.0,MW,30,30,M McCarthy,25580,In Person,Understand Health,4.7
DSIT,005,1,3.0,1500,1750.0,TR,28,25,K Kim,28842,In Person,Intro Int Dsn+Arch,
JS,181,9,6.0,TBA,,TBA,0,10,M Barash,22191,In Person,Internship in JS,2.49
CMPE,295B,2,3.0,1800,2045.0,F,30,30,,22088,In Person,Master Project II,2.49
WOMS,180,32,3.0,TBA,,TBA,0,3,,21820,In Person,Individual Studies,2.49
TA,010,5,3.0,1330,1445.0,TR,49,50,J Moreno,25810,In Person,Theatre Apprecia,2.49
MUSC,060C,2,1.0,TBA,,TBA,6,10,S Jones,23161,In Person,EnsChamberMusic,2.49
MUSC,010A,99,3.0,TBA,,TBA,70,70,P Ellison,23159,Online Only - TBA Mtg Pat,Music Appreciation,2.49
HA,157SL,3,3.0,1500,1745.0,W,0,25,A Pulos,29401,In Person,Comm Action & Serv,2.49
HS,159,8,0.0,1430,1455.0,MW,22,20,K Roe,25698,In Person,Hlth Prgm Planning,3.8
ART,003,3,3.0,0900,1015.0,TR,24,24,S Wright,26888,In Person,Medium and Message,4.4
HSPM,001,1,3.0,0900,1015.0,TR,17,50,L Shroder,24138,In Person,Intro Hospitality,2.49
ENVS,154,1,4.0,1330,1445.0,TR,22,22,R O'Malley,23677,In Person,Sustainable Agriculture,3.8
ENGL,001AS,32,3.0,1330,1445.0,MW,22,22,M Jalal,23626,In Person,FYW: Stretch English II,5.0
BIOL,021,22,0.0,TBA,,TBA,21,24,S Cargill,20084,In Person,Human Biology,2.9
SOCI,223,1,3.0,1800,2045.0,M,6,15,N Boero,27744,In Person,Sem Soci Issues,4.0
NUFS,108A,1,3.0,1200,1315.0,TR,48,45,J Gieng,21443,In Person,Nutr & Metab,5.0
NUFS,144,7,3.0,1730,2015.0,R,28,30,R Ritter Spier,22563,In Person,Food Culture,5.0
KIN,147,4,0.0,1400,1550.0,MW,23,20,J Hannigan,24326,In Person,Biomechanical Asmt of Mvmnt,2.49
CMPE,124,1,3.0,0800,850.0,MW,16,40,H Ozemek,24579,In Person,Digital Design I,2.6
ART,175,2,3.0,0900,1500.0,F,9,24,A Blanton,30298,In Person,Digital Tools for Artists,
MS,298,11,1.0,TBA,,TBA,1,25,,21658,In Person,Resrch Mar Sci,2.49
KIN,158,5,0.0,1200,1350.0,R,20,20,L Jin,21635,In Person,Biomechanics,5.0
COMM,010,2,3.0,1330,1445.0,TR,28,27,K Raiff,22980,In Person,Comm and Relations,4.8
ME,101,3,3.0,1030,1145.0,TR,29,30,V Viswanathan,22825,In Person,Dynamics,4.8
CHEM,130A,1,4.0,1000,1140.0,TR,65,85,E Migicovsky,26052,In Person,Biochem,4.6
PHOT,180,1,3.0,TBA,,TBA,3,12,A Raynsford,20614,In Person,Indiv Studies Photo,4.0
NUFS,139,5,3.0,0900,1015.0,MW,17,30,D Billings,23700,In Person,Hunger & Environ Nutr,3.3
CA,177,3,3.0,0900,1015.0,MW,32,30,G Muriera,24901,In Person,Arts for teaching,2.49
ENVS,210,4,3.0,1330,1445.0,MW,0,5,R O'Malley,25276,In Person,Environ Topics,3.8
DSGN,100W,4,3.0,0730,845.0,TR,25,25,A Tran,22965,In Person,Writing Workshop: Design,2.49
PHYS,120C,11,0.0,1430,1720.0,MW,6,6,N Switz,25367,In Person,Optics/Lasers Lab,5.0
HS,159,2,0.0,1430,1455.0,MW,23,20,F Noonis,25676,In Person,Hlth Prgm Planning,3.5
CMPE,126,2,0.0,1430,1720.0,T,24,25,G Saldamli,24604,In Person,Alg & Data Str Des,3.9
KIN,024A,5,1.0,0930,1020.0,TR,35,30,M Pascal-Gonzales,23099,In Person,Begin Bowling,5.0
PADM,217,1,3.0,1800,2045.0,T,20,20,L Lira,23535,In Person,Org Theory,3.3
JS,152,2,3.0,1030,1145.0,TR,24,60,J Randle,23835,In Person,Juv Delinquency,3.9
JPN,101C,1,4.0,1030,1210.0,MW,18,21,M Ishida,23850,In Person,Adv. Japanese Conv,5.0
CMPE,131,5,3.0,1800,2045.0,T,20,50,K Nguyen,30312,In Person,Software Engr I,2.1
BUS2,134A,80,3.0,TBA,,TBA,45,45,J Bechkoff,21100,Online Only - TBA Mtg Pat,Consumer Behavior,4.3
SCWK,231,7,4.0,TBA,,TBA,11,30,J Blandino,26779,In Person,Soc W Pract II,2.49
LING,101,1,3.0,1200,1315.0,MW,20,25,R Kataoka,23575,In Person,Intro to Ling,4.3
DANC,194,2,1.0,TBA,,TBA,25,5,H Cooper,25694,In Person,Dance Repertory,4.0
SOCI,281,21,2.0,TBA,,TBA,0,2,,20716,In Person,Internship in Soc,2.49
PSYC,100W,13,3.0,1630,1745.0,TR,25,24,J Ventura,27594,In Person,Writing Workshop,4.8
MATH,221B,1,3.0,0900,1015.0,MW,6,25,T Hsu,22689,In Person,Higher Algebra II,2.49
RELS,122,81,3.0,TBA,,TBA,9,40,L Gilmore,27934,Online Only - TBA Mtg Pat,Magic Science Reli,3.6
BUS1,170,9,3.0,1200,1315.0,TR,46,45,S Tahsin,27225,In Person,Fund of Finance,5.0
PSYC,170,1,3.0,1500,1615.0,TR,39,40,L Davis,20305,In Person,Indus Psy,2.49
NUFS,163,10,3.0,1200,1315.0,MW,12,32,A Bloom,29134,In Person,Phys Fit + Nutrit,3.0
RTVF,020,5,3.0,1800,1945.0,R,16,18,S Miller,27759,In Person,Intro Audio FilmTV,2.49
ANTH,193,1,3.0,1030,1145.0,MW,14,35,J Anderson,27068,In Person,Beh Science in Practice,4.5
CHE,160A,2,0.0,1030,1315.0,R,27,25,L Rosenfeld,27193,In Person,Unit Oper I,4.0
TECH,067,12,0.0,1600,1845.0,S,20,30,M Zand,30454,In Person,Intro to IoT,3.6
COMM,169I,2,4.0,1800,2045.0,W,26,25,A Pulos,28274,In Person,Media Respns Crit,2.49
BUS5,146,1,3.0,1500,1745.0,W,42,45,J Song,25315,In Person,Fund Project Mgmt,4.4
PKG,152,81,3.0,TBA,,TBA,9,25,B Olszewski,29225,Online Only - TBA Mtg Pat,Global Environment,2.5
MS,143,1,4.0,TBA,,TBA,5,25,,25679,In Person,Chem Oceanography,2.49
BIOL,155,11,0.0,0830,1120.0,T,3,10,M McFarlin,21899,In Person,Hypothesis Testing,2.49
ANI,123,1,3.0,1500,1750.0,TR,18,20,S Tang,28830,In Person,Visual Dev I,2.49
POLS,190,1,4.0,1800,2045.0,W,16,20,S Pinnell,23053,In Person,Senior Seminar,3.6
KIN,163,7,3.0,1030,1145.0,MW,17,32,A Bloom,29321,In Person,Phys Fit + Nutrit,3.0
MATH,030,4,3.0,0900,1015.0,TR,37,35,H Katsuura,28915,In Person,Calculus I,2.1
MATE,131,1,3.0,1800,2045.0,T,20,40,O Keles,27338,In Person,AM & 3D Printing,3.8
ENGL,001AS,9,3.0,1030,1145.0,TR,21,22,A Smith,23610,In Person,FYW: Stretch English II,2.49
PSYC,190,5,3.0,0900,1015.0,TR,21,23,S Torabian,27457,In Person,Curr Iss Capstone,2.49
FREN,102B,99,3.0,TBA,,TBA,5,30,J Desalvo,23796,Online Only - TBA Mtg Pat,Frncphone Lit & Cine,2.7
MATH,203,2,3.0,1330,1445.0,TR,0,12,,30518,In Person,"Appl Math,Comp&Stat Proj",2.49
ECON,158,1,4.0,1330,1445.0,TR,32,40,J Estill,29146,In Person,Econ of Entrepr,4.5
ART,168,1,3.0,0930,1530.0,F,14,24,S Wright,29011,In Person,Furniture Construction,4.4
CMPE,125,3,0.0,1800,2050.0,M,24,25,D Hung,24600,In Person,Digital Design 2,3.9
ANTH,280,1,3.0,TBA,,TBA,1,3,C Sunseri,23285,In Person,Individual Studies,4.8
CS,157A,1,3.0,1200,1315.0,MW,87,75,H Gill,27421,In Person,Int to Dtb Mgt Sys,2.49
GEOG,112,83,3.0,TBA,,TBA,33,30,E Pena,26774,Online Only - TBA Mtg Pat,Nat Cult Terr Disp,2.49
PSYC,190,12,3.0,1500,1615.0,TR,12,23,S Snycerski,27464,In Person,Curr Iss Capstone,3.6
MUSC,028,2,1.0,1230,1420.0,F,21,25,R Vandivier,22521,In Person,Guitar Fundamentals,2.49
OCTH,216,4,3.0,1330,1615.0,R,19,21,C Fang,27137,In Person,Evaluation in OT,2.49
DSGD,063,3,3.0,1200,1450.0,MW,29,25,J Martinez,24766,In Person,Fund Graphic Visual,3.3
ART,164B,2,3.0,1500,1750.0,TR,15,24,E Friedman,29004,In Person,Int. Painting II,4.7
ENVS,297,1,3.0,1030,1315.0,M,13,15,W Russell,27843,In Person,Research & Proposals,4.7
NURS,145,4,4.0,1400,2000.0,RF,9,10,L Pascual,23737,In Person,Adult Care Clin II,2.49
MUSC,120,80,3.0,TBA,,TBA,102,100,J Lewis,23092,Online Only - TBA Mtg Pat,Worlds of Jazz,4.5
ME,041,16,1.0,0900,1145.0,M,5,24,C March,29220,In Person,Mach Shop Safety,2.49
EE,130,1,3.0,1530,1815.0,F,29,55,A Shahsiah,24190,In Person,Elec. Mach. Drv.,2.49
ANI,199,3,3.0,0830,1410.0,F,18,20,R Coelho,22612,In Person,Senior Project ANI,3.9
COMM,041,3,3.0,1330,1445.0,R,25,25,D Mejia Salinas,22996,2 Pat - Mtg Pat & TBA (See Class Note),Crit Dec Making,2.49
ECON,138,1,4.0,1330,1445.0,TR,38,40,R Liu,28500,In Person,Bus Econ Forecastg,4.3
DSGN,180,2,1.0,TBA,,TBA,7,45,V San Fratello,29877,In Person,Indiv Studies,3.7
ENGR,010,3,0.0,0900,1145.0,R,24,22,S Duorah,22029,In Person,Intro to Engr,2.49
KIN,163,2,3.0,1030,1145.0,TR,21,32,I Brown,29316,In Person,Phys Fit + Nutrit,3.5
AE,030,1,2.0,1030,1120.0,W,44,60,L Capdevila,28028,In Person,Program. for AEs,
MATH,1019S,2,1.0,1500,1615.0,TR,3,28,F Vargas-Chavez,28960,In Person,MATH 019 Support,2.49
ENVS,010,3,3.0,1030,1145.0,TR,33,35,C Siegel,29100,In Person,Life Chang Planet,2.49
TECH,171,11,0.0,TBA,,TBA,30,30,B Venkatraman,24978,In Person,Netwk Sec & Prev,2.49
DANC,010,1,3.0,0730,845.0,MW,38,70,J Yager,21643,In Person,Dance Appreciation,4.8
ANTH,160,2,3.0,1330,1445.0,TR,38,40,C Sunseri,20891,In Person,Recon Lost Civs,4.8
DANC,145C,1,3.0,1330,1520.0,T,13,25,C Seymour,21936,In Person,Choreography III,2.49
ARTH,180,1,1.0,TBA,,TBA,0,10,A Raynsford,30037,In Person,Indiv Studies ArtH,4.0
UNVS,015S,13,3.0,1400,1450.0,T,29,30,L Mazmanyan,28550,In Person,Stats Statway B,2.49
CMPE,295A,11,3.0,1800,2045.0,F,24,30,,22086,In Person,Master Project I,2.49
ENGR,100W,57,3.0,1800,1850.0,MW,20,22,S Tran,24331,In Person,Engr Reports,4.0
CHAD,169,5,3.0,1330,1445.0,MW,33,30,K Cross,29814,In Person,Motiv Child/Adoles,5.0
ENGL,001AS,23,3.0,1330,1445.0,MW,21,22,K FitzPatrick Ezell,23624,In Person,FYW: Stretch English II,2.49
KIN,008,4,0.0,TBA,,TBA,23,25,F Barry,20876,In Person,Scuba Diving,4.2
NURS,145,7,4.0,1400,2000.0,WR,10,10,P Mayer,23740,In Person,Adult Care Clin II,2.49
AMS,001A,5,0.0,1330,1445.0,TR,30,32,J Gonzalez,24587,In Person,Amer Cultures 1877,2.7
LLD,282,1,3.0,TBA,,TBA,13,15,D Malinowski,20299,In Person,Practicum in TESOL,5.0
EDCO,286,1,3.0,1600,1845.0,M,25,30,S Berta,22977,In Person,Org Change & Dev,5.0
RECL,170A,81,1.0,TBA,,TBA,9,15,J Baur,28308,Online Only - TBA Mtg Pat,Pre-Intern Workshp,3.1
COMM,117F,80,4.0,TBA,,TBA,21,25,S Coopman,22626,Online Only - TBA Mtg Pat,Play & Games,3.4
MUSC,170B,1,3.0,1900,2130.0,M,13,25,L Schwyter,21772,In Person,Int Sound Recrdng,2.49
GLST,189,3,3.0,TBA,,TBA,0,5,K Cushing,28813,In Person,Global Experience,3.9
GEOL,107,3,3.0,1630,1915.0,T,31,37,J Petsche,22076,In Person,Prehistoric Life,2.49
PSYC,110,4,3.0,1200,1315.0,TR,121,120,J GREGG,25008,In Person,Adult Psychopathol,2.49
ISE,297,2,2.0,TBA,,TBA,0,20,,27240,In Person,Sp Topics IE,2.49
NUFS,103,2,2.0,0830,1010.0,R,13,35,G Swamy,23206,In Person,Food Proc & Pkg I,2.49
KIN,198,3,3.0,TBA,,TBA,35,10,B Shifflett,23129,In Person,Internship,1.6
EDCO,292,8,3.0,TBA,,TBA,11,10,E Hugo,20481,In Person,Supv Exp Couns,2.49
BIOL,021,18,0.0,TBA,,TBA,24,24,S Cargill,20080,In Person,Human Biology,2.9
PHIL,010,7,3.0,1500,1615.0,TR,40,40,K Brown,23659,In Person,Intro to Phil,4.5
CHE,165B,2,0.0,1200,1445.0,F,25,25,D Wagner,27227,In Person,Plant Design II,2.8
BUS4,091A,1,1.0,1630,1745.0,M,22,40,M Splane,23778,In Person,Adv Comp Tools Bus,4.8
COMM,190,3,3.0,TBA,,TBA,0,5,J Morrison,22115,In Person,Act Proj in Speech,4.1
HS,272,1,3.0,1800,2045.0,W,16,30,K Roe,21759,In Person,Hth Prom Plan Eval,3.8
MCOM,100W,1,3.0,1630,1745.0,TR,14,20,R Nichols,21779,In Person,Wrtg Wkhp in Comm,4.3
PHYS,100W,1,3.0,1330,1445.0,TR,30,28,O Hubickyj,23062,In Person,Research methods,4.4
SOCI,281,35,3.0,TBA,,TBA,0,2,,21870,In Person,Internship in Soc,2.49
CMPE,120,1,3.0,1330,1445.0,MW,52,50,Y Cui,27468,In Person,Computer Org & Arch,2.49
SOCI,299,33,3.0,TBA,,TBA,0,2,,22845,In Person,Masters Thesis,2.49
MATH,018A,2,3.0,1030,1145.0,MW,32,32,M Chavarria,21098,In Person,College Algebra,5.0
LING,113,1,3.0,1330,1445.0,TR,27,25,R Kataoka,24929,In Person,Intro to Phonology,4.3
BUS,230,1,3.0,1800,2200.0,M,35,35,R Sibley,21570,In Person,Marketing Mgmt,4.4
NUFS,163,6,3.0,0900,1015.0,MW,8,32,A Bloom,28475,In Person,Phys Fit + Nutrit,3.0
KIN,008,3,2.0,1800,2030.0,R,23,25,F Barry,20875,In Person,Scuba Diving,4.2
RELS,104,81,3.0,TBA,,TBA,1,25,B Mou,29308,Online Only - TBA Mtg Pat,Asian Philosophy,3.1
MS,298,21,1.0,TBA,,TBA,0,25,,21662,In Person,Resrch Mar Sci,2.49
RELS,137,80,3.0,TBA,,TBA,6,30,E Watkins,29187,Online Only - TBA Mtg Pat,Relig Blk Communty,
OCTH,266,4,3.0,1500,1745.0,W,20,21,J Koketsu,23691,In Person,OT & Older Adults,2.49
CMPE,219,1,3.0,1800,2045.0,R,44,50,A Moallem,29328,In Person,HCI Security,2.4
LLD,283,1,3.0,1330,1445.0,MW,14,15,S Vanniarajan,20188,In Person,Curric and Assess,4.2
PSYC,139,2,3.0,1330,1445.0,MW,44,45,N Wagner,20278,In Person,Psy of Person,2.9
LLD,100WB,7,3.0,1630,1745.0,TR,24,24,K Haven,27375,In Person,Wrtg Wrkshp Bsns Stdnts,4.7
METR,112,81,3.0,TBA,,TBA,46,46,J Clark,22338,Online Only - TBA Mtg Pat,Globl Climate Chng,1.8
BUS3,166,1,3.0,1630,1745.0,TR,44,45,M Maguire,20115,In Person,"Bus, Govt, Society",5.0
MATH,031,7,4.0,1630,1720.0,MTWR,35,35,V Nguyen,25863,In Person,Calculus II,3.1
LSTP,185,2,0.0,TBA,,TBA,34,30,S Verducci Sandford,27927,In Person,Fld Exp Sem,4.7
HS,100W,8,3.0,0900,1015.0,MW,17,25,C Jones,28255,In Person,Writing Workshop,4.0
MATE,153,1,3.0,1200,1250.0,MW,44,60,S KC,27420,In Person,EO&M Props Solids,2.49
RECL,015,4,3.0,1030,1145.0,TR,2,30,J DiGiacomo,29387,In Person,Human Life Span,4.5
CE,226,1,3.0,1800,2045.0,W,35,35,W Tanda,27635,In Person,Topics in Transp Eng,2.49
EDCO,267,1,3.0,1600,1845.0,M,15,25,L Capizzi,21586,In Person,Pract LS CD,5.0
MATH,030,1,3.0,1030,1145.0,MW,39,35,M Vu,28912,In Person,Calculus I,4.8
BUS4,111,2,3.0,1200,1315.0,TR,46,45,R Sridar,22170,In Person,Networking & Data Communics,3.6
ANTH,160,5,3.0,1500,1615.0,TR,35,40,V Sanchez-Chopitea,30293,In Person,Recon Lost Civs,2.49
ME,114,1,3.0,1030,1145.0,TR,40,40,C Han,21357,In Person,Heat Transfer,5.0
MATH,018A,4,3.0,1330,1445.0,MW,32,32,T Osland,21099,In Person,College Algebra,2.49
NUFS,139,6,3.0,0900,1015.0,MW,11,30,K Cahill,23701,In Person,Hunger & Environ Nutr,3.8
ENGL,001A,23,3.0,1030,1145.0,MW,23,23,M Mohsenzadegan,23476,In Person,First Year Writing,4.7
LLD,100WB,4,3.0,1500,1615.0,MW,20,25,R Joseph,27374,In Person,Wrtg Wrkshp Bsns Stdnts,4.0
NURS,146A,1,2.0,0700,1300.0,T,9,10,J Youssef,21615,In Person,Peds Clinical,2.49
MATE,199,1,3.0,1800,2045.0,R,3,40,C Foster,29183,In Person,Special Topics ChE & MatE,2.49
AVIA,150,1,3.0,1030,1315.0,F,7,30,C Neal,24661,In Person,Unman Aerial Syst,2.49
CMPE,298I,36,1.0,TBA,,TBA,0,25,I Eswar,22017,In Person,CMPE/SE Internship,2.9
HSPM,001,80,3.0,TBA,,TBA,47,50,P Wey,25956,Online Only - TBA Mtg Pat,Intro Hospitality,3.5
ME,135,1,3.0,1330,1445.0,TR,17,60,T Pan,29186,In Person,Intro Composite Matls,2.7
CHE,160A,3,0.0,1330,1615.0,R,18,25,L Rosenfeld,27194,In Person,Unit Oper I,4.0
NUFS,113,2,0.0,0900,1145.0,W,31,30,A Widaman,20223,In Person,FdsrSys:Mgmt&Pro,3.3
NUFS,298,25,1.0,TBA,,TBA,1,10,A Widaman,26655,In Person,Special Studies,3.3
KIN,031,3,1.0,1230,1320.0,TR,60,50,A Batt,21623,In Person,Body Sculpting,4.6
PHYS,050,19,0.0,0900,1150.0,T,16,16,K Darnell,22130,In Person,General Physics,2.49
MUSC,255,1,1.0,1330,1520.0,MW,4,5,D Vickerman,24197,In Person,GrdWindEns,4.0
KIN,185,5,1.0,0830,920.0,M,20,20,M Ruban,23369,In Person,Senior Seminar,1.5
PHYS,050,20,0.0,1330,1620.0,T,17,16,C Morante,22131,In Person,General Physics,2.49
CS,046A,14,0.0,0800,1045.0,F,25,30,Q Yang,24957,In Person,Intro to Progrmng,
HS,140,4,3.0,1630,1745.0,MW,5,60,J McDaniel,29356,In Person,Human Sexuality,3.0
CS,255,1,3.0,1200,1315.0,TR,22,20,K Potika,25500,In Person,Des Anal Algo,3.8
NUFS,298,17,2.0,TBA,,TBA,0,10,X Liu,20967,In Person,Special Studies,2.49
ME,195B,4,3.0,1330,1615.0,W,20,35,B Furman,29032,In Person,Sr Dsgn Project II,3.0
CS,042,7,3.0,1630,1745.0,TR,0,35,R Low,29513,In Person,Discrete Math,3.0
BUS2,130,83,3.0,TBA,,TBA,48,45,M Merz,21725,Online Only - TBA Mtg Pat,Intro to Marketing,4.0
SCWK,285,1,3.0,1200,1445.0,M,13,30,E Cohen,27382,In Person,SW and Soc Prob,2.49
MUSC,160D,1,1.0,0830,1015.0,F,10,15,G Haramaki,24274,In Person,ENS: Collegium Musicum,4.2
AS,002B,1,1.0,0800,915.0,F,20,33,W Priebe,23350,In Person,Air and Space Pwr,2.49
TECH,065,2,3.0,1030,1120.0,MW,32,30,R Grotegut,27523,In Person,Netwrk Theory/Appl,2.49
PHOT,112,1,3.0,1800,2050.0,MW,24,24,Y Williams,22958,In Person,Color Photo,4.0
MATH,032,4,3.0,1330,1445.0,TR,36,35,V Nguyen,28920,In Person,Calculus III,3.1
HIST,015,6,3.0,0900,1015.0,TR,47,48,R Cirivilleri,27710,In Person,Esntl US History,3.8
TECH,065,11,0.0,1330,1615.0,M,34,30,R Grotegut,27524,In Person,Netwrk Theory/Appl,2.49
EE,112,1,3.0,1630,1745.0,MW,34,45,J Ponniah,20166,In Person,Signal Processing,2.6
ENGL,299,1,1.0,TBA,,TBA,0,6,R McNabb,21397,In Person,University Thesis,2.49
RTVF,111,1,3.0,1800,2045.0,T,48,50,E Perez,27792,In Person,Alternative Cinema,
NUFS,106A,2,3.0,0900,1015.0,TR,15,35,L Steinberg,21208,In Person,Nutr in Life Span,4.3
PSYC,139,1,3.0,1030,1145.0,MW,46,45,N Wagner,20277,In Person,Psy of Person,2.9
ANI,123,2,3.0,1800,2050.0,TR,9,20,S Tang,28831,In Person,Visual Dev I,2.49
RTVF,131B,2,0.0,2100,2245.0,M,20,18,H Mathias,27817,In Person,PostProd Edt,4.2
NUFS,144,1,3.0,0730,845.0,TR,22,30,D Billings,22350,In Person,Food Culture,3.3
BUS2,134A,81,3.0,TBA,,TBA,45,45,J Bechkoff,22605,Online Only - TBA Mtg Pat,Consumer Behavior,4.3
HS,180,1,1.0,TBA,,TBA,10,10,F Noonis,20712,In Person,Indiv Studies,3.5
CMPE,257,2,3.0,1500,1745.0,R,22,50,S Shim,23648,In Person,Machine Learning,2.49
CHE,299,2,3.0,TBA,,TBA,0,10,X Sinha,27249,In Person,Master's Thesis,2.49
AE,295B,1,3.0,1630,1915.0,F,10,20,N Mourtos,28062,In Person,Project II,3.2
MATH,1018AS,1,1.0,1500,1550.0,MW,32,28,C Munoz,28957,In Person,MATH 18A Support,2.49
BIOL,030,1,4.0,1500,1615.0,MW,98,100,I Yuwanita,22912,In Person,Biology I,
SCI,001,11,1.5,1630,1745.0,TR,15,25,K Singmaster,26182,In Person,Acadmc Excel Wkshp,4.7
ENGR,122,1,3.0,1500,1615.0,TR,13,30,M Jones,25088,In Person,R for Soc Sci,3.9
BUS1,170,3,3.0,1030,1145.0,MW,47,45,L Roden,24785,In Person,Fund of Finance,3.3
ENGL,002,28,3.0,1500,1615.0,MW,25,25,J Damm,23491,In Person,Critical Thinking and Writing,2.49
KIN,158,3,0.0,1000,1150.0,R,20,20,L Jin,20404,In Person,Biomechanics,5.0
TA,005,10,3.0,1500,1615.0,TR,26,26,B Swanson,22581,In Person,Acting,4.3
FREN,001B,1,4.0,1700,1800.0,W,10,26,L Pilot-Darier-Baziere,23794,2 Pat - Mtg Pat & TBA (See Class Note),Elem French,2.49
HSPM,011,1,3.0,1330,1445.0,MW,32,40,T Thompson,21767,In Person,Restaurant Mgmt,3.8
BIOL,065,11,0.0,0730,1020.0,M,35,35,R Hardin,20992,In Person,Human Anatomy,2.49
NUFS,139,15,3.0,1500,1615.0,TR,30,30,L Steinberg,23709,In Person,Hunger & Environ Nutr,4.3
KIN,070,2,0.0,0930,1120.0,M,21,20,M Ruban,21441,In Person,Intro to Kinesiology,1.5
COMM,113P,80,4.0,TBA,,TBA,24,25,S Coopman,28001,Online Only - TBA Mtg Pat,Games Everyday Life,3.4
COMM,040,2,3.0,0900,1015.0,TR,27,26,K Johnson,20645,In Person,Argmnt/Advocacy,2.2
FS,160,1,3.0,1200,1430.0,T,17,36,M Barash,29588,In Person,Spec Topics FS,2.49
BUS2,194B,2,3.0,1630,1745.0,MW,34,45,H Eisips,26756,In Person,Business Analytics,4.8
SOCI,100W,1,3.0,0900,1015.0,MW,25,20,R Buyco,24876,In Person,Writing Workshop,4.6
NURS,044,2,3.0,1400,2300.0,M,8,10,C Keane,20224,In Person,Adult Care Clin Pract I,2.49
SCWK,231,2,4.0,TBA,,TBA,15,30,B Watkins,25327,In Person,Soc W Pract II,2.49
MATH,015S,14,0.0,1200,1345.0,TR,3,30,L Mazmanyan,29471,In Person,Stats Statway B,2.49
CMPE,294,6,3.0,1200,1445.0,M,24,25,R Bruce,24798,In Person,CMPE Seminar,3.2
ASIA,104,82,3.0,TBA,,TBA,17,25,B Mou,29306,Online Only - TBA Mtg Pat,Asian Philosophy,3.1
PSYC,165,1,3.0,1200,1315.0,MW,38,40,S Lundquist,25299,In Person,Th & Me Counseling,4.3
ISE,167,1,3.0,0900,1040.0,M,50,50,K Mabrouk,27254,In Person,Sys Simulation,1.7
CS,152,4,3.0,1930,2045.0,MW,22,30,X Pang,30300,In Person,Progrmng Paradigms,2.49
PHIL,066,2,3.0,1330,1445.0,MW,40,40,A Delunas,20767,In Person,Intro Aesthetics,4.7
CHEM,001A,18,0.0,1130,1420.0,W,28,27,S Stepp,20132,In Person,General Chem,2.49
ENVS,158,3,3.0,1500,1615.0,TR,28,25,R Lazzeri-Aerts,23680,In Person,Environmental Education,4.0
JPN,001B,1,4.0,1030,1140.0,MWF,21,30,M Iwata,23842,In Person,Elem Japanese,5.0
CMPE,127,1,3.0,0800,850.0,MW,46,48,I Cokgor,24606,In Person,Microproc Design 1,2.5
ENGL,002,39,3.0,1800,1915.0,MW,22,25,C Mujal,28077,In Person,Critical Thinking and Writing,3.8
HS,140,1,3.0,1200,1315.0,TR,4,40,J Marlovits,29353,In Person,Human Sexuality,3.6
HUM,177B,10,0.0,1630,1745.0,T,34,40,J Lindahl,22282,In Person,Advanced Honors,4.8
AVIA,195,2,2.0,TBA,,TBA,0,20,F Barez,24341,In Person,Intern Avia Indust,4.5
PSYC,275,1,3.0,1800,2045.0,W,7,12,M Hosoda,23124,In Person,Professional Issue,3.9
CHEM,131B,4,0.0,1430,1720.0,WF,15,1,N Wang,23277,In Person,Biochem Lab,5.0
WOMS,101,1,3.0,1330,1445.0,TR,23,25,J Caraves,23792,In Person,Sex Power Politics,2.49
COMM,190,2,2.0,TBA,,TBA,2,5,J Morrison,21530,In Person,Act Proj in Speech,4.1
KIN,299,2,2.0,TBA,,TBA,0,1,,20679,In Person,Masters Thesis,2.49
MUSC,251,2,1.0,1530,1620.0,TR,0,30,C Brown,28855,In Person,GrdUnivChorales,2.3
SPAN,260,1,3.0,1800,2045.0,T,15,15,V Fernández,27585,2 Pat - Mtg Pat & TBA (See Class Note),Sem Modernismo,2.49
BUS5,144,1,3.0,1800,2045.0,W,23,45,M Zhou,23428,In Person,Supply Chain Mgmt,3.9
NUFS,113,1,3.0,1000,1140.0,M,31,30,A Widaman,20222,In Person,FdsrSys:Mgmt&Pro,3.3
PHIL,010,80,3.0,TBA,,TBA,23,25,J Cardoza-Kon,28048,Online Only - TBA Mtg Pat,Intro to Phil,1.7
RTVF,135,2,0.0,1530,1715.0,M,13,18,B Sarrafan,20825,In Person,RTVF Prod Projects,4.5
